investor_id,total_transactions,first_txn,last_txn,max_gap_days,avg_gap_days,at_risk_gap_count,total_invested,avg_sip_amount,is_at_risk,risk_tier
INV003983,4,2024-03-11,2025-03-11,255.0,121.66666666666667,3,974186,243546.5,True,Churned
INV003984,3,2024-02-28,2024-05-12,40.0,37.0,1,70321,23440.333333333332,True,At Risk
INV003985,7,2024-01-19,2025-04-28,191.0,77.5,4,153206,21886.571428571428,True,Churned
INV003986,7,2024-03-08,2025-03-10,206.0,61.166666666666664,3,896839,128119.85714285714,True,Churned
INV003987,9,2024-03-12,2025-05-02,92.0,52.0,6,558937,62104.11111111111,True,Churned
INV003988,2,2024-07-25,2025-03-03,221.0,221.0,1,244804,122402.0,True,Churned
INV003989,9,2024-03-15,2025-04-26,138.0,50.875,3,1482555,164728.33333333334,True,Churned
INV003990,3,2024-01-28,2025-01-31,264.0,184.5,2,252542,84180.66666666667,True,Churned
INV003991,2,2024-01-06,2024-10-18,286.0,286.0,1,9861,4930.5,True,Churned
INV003992,6,2024-02-04,2025-04-02,210.0,84.6,3,205921,34320.166666666664,True,Churned
INV003993,5,2024-08-09,2025-03-28,93.0,57.75,3,190848,38169.6,True,Churned
INV003994,1,2025-04-08,2025-04-08,,,0,40466,40466.0,False,New
INV003995,6,2024-08-05,2025-04-15,175.0,50.6,1,1088542,181423.66666666666,True,Churned
INV003996,9,2024-01-25,2025-05-15,177.0,59.5,4,724424,80491.55555555556,True,Churned
INV003997,8,2024-01-22,2025-03-16,167.0,59.857142857142854,6,883260,110407.5,True,Churned
INV003998,4,2024-01-06,2025-04-14,219.0,154.66666666666666,3,350514,87628.5,True,Churned
INV003999,2,2024-04-05,2024-09-12,160.0,160.0,1,231704,115852.0,True,Churned
INV004000,1,2024-12-05,2024-12-05,,,0,25217,25217.0,False,New
INV004001,10,2024-05-24,2025-03-19,81.0,33.22222222222222,4,658564,65856.4,True,High Risk
INV004002,4,2024-03-08,2025-03-26,247.0,127.66666666666667,3,781596,195399.0,True,Churned
INV004003,9,2024-06-08,2025-05-21,146.0,43.375,3,1253306,139256.22222222222,True,Churned
INV004004,12,2024-05-18,2025-05-29,88.0,34.18181818181818,4,752428,62702.333333333336,True,High Risk
INV004005,11,2024-01-12,2025-05-25,184.0,49.9,4,1371191,124653.72727272728,True,Churned
INV004006,10,2024-08-26,2025-05-19,78.0,29.555555555555557,3,947553,94755.3,True,High Risk
INV004007,9,2024-01-23,2025-01-27,123.0,46.25,3,504038,56004.22222222222,True,Churned
INV004008,4,2024-01-07,2024-12-10,196.0,112.66666666666667,2,437026,109256.5,True,Churned
INV004009,10,2024-02-06,2025-04-28,87.0,49.666666666666664,6,814468,81446.8,True,High Risk
INV004010,1,2024-06-30,2024-06-30,,,0,279418,279418.0,False,New
INV004011,7,2024-01-29,2025-03-26,192.0,70.33333333333333,2,1150886,164412.2857142857,True,Churned
INV004012,5,2024-03-09,2025-05-22,208.0,109.75,4,10321,2064.2,True,Churned
INV004013,1,2025-03-07,2025-03-07,,,0,289965,289965.0,False,New
INV004014,11,2024-01-14,2025-05-23,93.0,49.5,6,610127,55466.09090909091,True,Churned
INV004015,11,2024-01-31,2025-05-16,126.0,47.1,4,1681983,152907.54545454544,True,Churned
INV004016,5,2024-06-11,2025-03-29,119.0,72.75,3,483221,96644.2,True,Churned
INV004017,11,2024-01-22,2024-11-30,70.0,31.3,3,1125221,102292.81818181818,True,High Risk
INV004018,7,2024-01-11,2025-05-07,147.0,80.33333333333333,4,1142387,163198.14285714287,True,Churned
INV004019,8,2024-01-24,2025-05-27,169.0,69.85714285714286,4,783745,97968.125,True,Churned
INV004020,1,2024-10-25,2024-10-25,,,0,417,417.0,False,New
INV004021,1,2025-02-19,2025-02-19,,,0,27282,27282.0,False,New
INV004022,3,2024-02-13,2025-02-01,321.0,177.0,1,495790,165263.33333333334,True,Churned
INV004023,10,2024-02-12,2025-05-25,93.0,52.0,5,135403,13540.3,True,Churned
INV004024,12,2024-01-03,2025-02-03,92.0,36.09090909090909,5,1619728,134977.33333333334,True,Churned
INV004025,6,2024-06-10,2025-04-17,248.0,62.2,1,657220,109536.66666666667,True,Churned
INV004026,7,2024-03-02,2025-03-15,188.0,63.0,3,91979,13139.857142857143,True,Churned
INV004027,4,2024-03-08,2024-10-19,173.0,75.0,2,880836,220209.0,True,Churned
INV004028,10,2024-02-22,2025-04-04,96.0,45.22222222222222,6,1419221,141922.1,True,Churned
INV004029,1,2024-08-22,2024-08-22,,,0,10542,10542.0,False,New
INV004030,8,2024-01-14,2025-05-19,142.0,70.14285714285714,4,978260,122282.5,True,Churned
INV004031,2,2024-06-07,2024-08-18,72.0,72.0,1,13703,6851.5,True,High Risk
INV004032,8,2024-02-02,2025-02-25,175.0,55.57142857142857,2,790132,98766.5,True,Churned
INV004033,9,2024-02-18,2025-05-13,168.0,56.25,3,1814603,201622.55555555556,True,Churned
INV004034,2,2024-08-28,2025-04-09,224.0,224.0,1,341077,170538.5,True,Churned
INV004035,4,2024-06-19,2024-11-20,77.0,51.333333333333336,3,373062,93265.5,True,High Risk
INV004036,6,2024-04-03,2025-02-05,94.0,61.6,4,965414,160902.33333333334,True,Churned
INV004037,8,2024-05-10,2025-05-18,137.0,53.285714285714285,3,896166,112020.75,True,Churned
INV004038,12,2024-01-10,2025-05-11,127.0,44.27272727272727,4,1221885,101823.75,True,Churned
INV004039,2,2024-03-14,2024-09-28,198.0,198.0,1,32828,16414.0,True,Churned
INV004040,7,2024-03-05,2025-05-11,169.0,72.0,4,505628,72232.57142857143,True,Churned
INV004041,4,2024-01-21,2025-03-11,230.0,138.33333333333334,2,545038,136259.5,True,Churned
INV004042,4,2024-09-24,2025-05-17,185.0,78.33333333333333,2,864780,216195.0,True,Churned
INV004043,5,2024-03-18,2025-04-25,231.0,100.75,4,587188,117437.6,True,Churned
INV004044,6,2024-03-15,2025-04-22,216.0,80.6,3,763173,127195.5,True,Churned
INV004045,7,2024-02-02,2024-11-01,108.0,45.5,3,273575,39082.142857142855,True,Churned
INV004046,3,2024-03-15,2024-12-30,151.0,145.0,2,36574,12191.333333333334,True,Churned
INV004047,2,2024-10-10,2024-12-12,63.0,63.0,1,250537,125268.5,True,High Risk
INV004048,2,2024-03-03,2025-01-07,310.0,310.0,1,339114,169557.0,True,Churned
INV004049,11,2024-06-18,2025-05-07,67.0,32.3,4,1019101,92645.54545454546,True,High Risk
INV004050,8,2024-04-06,2025-05-03,167.0,56.0,3,732902,91612.75,True,Churned
INV004051,10,2024-01-19,2025-04-01,89.0,48.666666666666664,6,1488118,148811.8,True,High Risk
INV004052,7,2024-01-16,2025-05-14,175.0,80.66666666666667,4,979750,139964.2857142857,True,Churned
INV004053,2,2024-10-10,2025-03-18,159.0,159.0,1,289741,144870.5,True,Churned
INV004054,4,2024-08-22,2025-02-01,123.0,54.333333333333336,1,910752,227688.0,True,Churned
INV004055,1,2024-06-14,2024-06-14,,,0,544,544.0,False,New
INV004056,4,2024-02-22,2025-04-03,214.0,135.33333333333334,3,254924,63731.0,True,Churned
INV004057,3,2024-06-28,2024-07-25,17.0,13.5,0,158466,52822.0,False,Active
INV004058,6,2024-01-09,2025-03-03,184.0,83.8,4,342628,57104.666666666664,True,Churned
INV004059,3,2024-01-04,2025-05-19,345.0,250.5,2,222209,74069.66666666667,True,Churned
INV004060,2,2024-08-01,2025-02-26,209.0,209.0,1,200561,100280.5,True,Churned
INV004061,4,2024-07-04,2025-04-30,152.0,100.0,2,496037,124009.25,True,Churned
INV004062,4,2024-04-12,2025-05-03,343.0,128.66666666666666,1,592764,148191.0,True,Churned
INV004063,12,2024-04-13,2025-05-14,117.0,36.0,5,1059126,88260.5,True,Churned
INV004064,12,2024-01-15,2025-04-17,97.0,41.63636363636363,4,2485177,207098.08333333334,True,Churned
INV004065,4,2024-01-21,2024-11-15,204.0,99.66666666666667,3,1093927,273481.75,True,Churned
INV004066,10,2024-01-15,2025-04-10,167.0,50.111111111111114,3,1438671,143867.1,True,Churned
INV004067,8,2024-02-11,2025-02-16,142.0,53.0,5,583733,72966.625,True,Churned
INV004068,3,2024-03-08,2024-09-21,153.0,98.5,2,76846,25615.333333333332,True,Churned
INV004069,9,2024-01-12,2025-02-03,196.0,48.5,3,778768,86529.77777777778,True,Churned
INV004070,12,2024-02-06,2025-03-18,107.0,36.90909090909091,4,1046583,87215.25,True,Churned
INV004071,6,2024-03-01,2025-03-12,134.0,75.2,4,726271,121045.16666666667,True,Churned
INV004072,2,2024-06-11,2024-10-26,137.0,137.0,1,522978,261489.0,True,Churned
INV004073,7,2024-05-17,2025-05-27,148.0,62.5,5,432216,61745.142857142855,True,Churned
INV004074,3,2024-11-24,2025-02-26,54.0,47.0,2,46757,15585.666666666666,True,At Risk
INV004075,7,2024-01-29,2025-03-21,256.0,69.5,3,520435,74347.85714285714,True,Churned
INV004076,6,2024-03-06,2025-03-22,174.0,76.2,3,398551,66425.16666666667,True,Churned
INV004077,4,2024-09-02,2025-05-21,102.0,87.0,3,255753,63938.25,True,Churned
INV004078,9,2024-03-25,2025-05-26,160.0,53.375,3,1469459,163273.22222222222,True,Churned
INV004079,10,2024-01-21,2025-04-21,164.0,50.666666666666664,3,1030788,103078.8,True,Churned
INV004080,8,2024-01-09,2025-03-23,121.0,62.714285714285715,7,1143023,142877.875,True,Churned
INV004081,4,2024-01-19,2025-05-28,251.0,165.0,3,549055,137263.75,True,Churned
INV004082,4,2024-04-19,2024-08-19,59.0,40.666666666666664,2,423498,105874.5,True,At Risk
INV004083,2,2024-12-14,2024-12-29,15.0,15.0,0,150949,75474.5,False,Active
INV004084,7,2024-05-14,2025-03-17,170.0,51.166666666666664,2,643554,91936.28571428571,True,Churned
INV004085,10,2024-02-12,2025-05-22,138.0,51.666666666666664,5,641929,64192.9,True,Churned
INV004086,2,2024-08-08,2025-02-03,179.0,179.0,1,296646,148323.0,True,Churned
INV004087,4,2024-03-28,2024-11-15,125.0,77.33333333333333,2,352213,88053.25,True,Churned
INV004088,3,2024-01-08,2025-04-29,350.0,238.5,2,509501,169833.66666666666,True,Churned
INV004089,9,2024-01-19,2025-02-16,106.0,49.25,4,1214466,134940.66666666666,True,Churned
INV004090,5,2024-01-18,2025-05-22,224.0,122.5,3,382465,76493.0,True,Churned
INV004091,11,2024-03-24,2025-05-12,184.0,41.4,3,988186,89835.09090909091,True,Churned
INV004092,2,2024-02-01,2025-01-16,350.0,350.0,1,276524,138262.0,True,Churned
INV004093,1,2025-01-05,2025-01-05,,,0,21073,21073.0,False,New
INV004094,8,2024-02-22,2025-05-29,183.0,66.0,2,498658,62332.25,True,Churned
INV004095,4,2024-01-15,2024-12-15,211.0,111.66666666666667,2,236334,59083.5,True,Churned
INV004096,11,2024-01-05,2025-05-04,146.0,48.5,5,1935335,175939.54545454544,True,Churned
INV004097,4,2024-07-28,2025-05-29,245.0,101.66666666666667,2,240082,60020.5,True,Churned
INV004098,8,2024-06-23,2025-04-10,63.0,41.57142857142857,4,660586,82573.25,True,High Risk
INV004099,10,2024-02-12,2025-01-20,167.0,38.111111111111114,3,1065272,106527.2,True,Churned
INV004100,11,2024-04-28,2025-05-22,118.0,38.9,4,2016151,183286.45454545456,True,Churned
INV004101,3,2024-02-09,2025-02-18,239.0,187.5,2,791523,263841.0,True,Churned
INV004102,7,2024-01-23,2025-05-16,247.0,79.83333333333333,3,779125,111303.57142857143,True,Churned
INV004103,3,2024-11-16,2025-05-03,134.0,84.0,1,524457,174819.0,True,Churned
INV004104,9,2024-03-13,2025-05-12,133.0,53.125,3,1592553,176950.33333333334,True,Churned
INV004105,4,2024-05-24,2025-03-02,127.0,94.0,3,247802,61950.5,True,Churned
INV004106,6,2024-02-24,2024-11-29,151.0,55.8,2,127689,21281.5,True,Churned
INV004107,3,2024-12-03,2025-03-30,106.0,58.5,1,460083,153361.0,True,Churned
INV004108,7,2024-01-26,2024-12-06,165.0,52.5,3,819559,117079.85714285714,True,Churned
INV004109,7,2024-01-21,2025-03-06,99.0,68.33333333333333,5,529643,75663.28571428571,True,Churned
INV004110,7,2024-01-18,2025-02-17,280.0,66.0,2,661802,94543.14285714286,True,Churned
INV004111,3,2024-07-24,2025-05-13,229.0,146.5,2,591688,197229.33333333334,True,Churned
INV004112,9,2024-01-28,2024-10-30,76.0,34.5,5,678707,75411.88888888889,True,High Risk
INV004113,2,2024-06-22,2024-10-04,104.0,104.0,1,15112,7556.0,True,Churned
INV004114,7,2024-02-03,2024-08-10,76.0,31.5,2,681896,97413.71428571429,True,High Risk
INV004115,4,2024-02-15,2024-12-22,154.0,103.66666666666667,3,343028,85757.0,True,Churned
INV004116,11,2024-01-18,2025-05-26,117.0,49.4,6,373951,33995.545454545456,True,Churned
INV004117,6,2024-01-26,2024-05-06,57.0,20.2,1,793668,132278.0,True,At Risk
INV004118,9,2024-03-29,2025-05-02,98.0,49.875,6,1193263,132584.77777777778,True,Churned
INV004119,8,2024-01-07,2025-03-30,195.0,64.0,5,642060,80257.5,True,Churned
INV004120,5,2024-03-07,2025-03-22,173.0,95.0,3,217571,43514.2,True,Churned
INV004121,4,2024-04-21,2025-02-24,185.0,103.0,2,470488,117622.0,True,Churned
INV004122,2,2024-05-06,2024-09-19,136.0,136.0,1,12345,6172.5,True,Churned
INV004123,6,2024-03-14,2025-05-13,138.0,85.0,4,74440,12406.666666666666,True,Churned
INV004124,10,2024-03-25,2025-04-24,99.0,43.888888888888886,5,1353537,135353.7,True,Churned
INV004125,12,2024-01-03,2025-05-10,142.0,44.81818181818182,4,583352,48612.666666666664,True,Churned
INV004126,2,2024-02-12,2024-07-11,150.0,150.0,1,337993,168996.5,True,Churned
INV004127,9,2024-01-02,2025-05-22,190.0,63.25,4,726625,80736.11111111111,True,Churned
INV004128,12,2024-01-01,2025-05-10,156.0,45.0,5,1439772,119981.0,True,Churned
INV004129,2,2024-04-29,2024-10-21,175.0,175.0,1,8115,4057.5,True,Churned
INV004130,7,2024-04-03,2025-05-02,137.0,65.66666666666667,3,1210143,172877.57142857142,True,Churned
INV004131,7,2024-01-04,2025-01-31,211.0,65.5,3,459832,65690.28571428571,True,Churned
INV004132,6,2024-01-07,2025-02-01,141.0,78.2,3,974203,162367.16666666666,True,Churned
INV004133,5,2024-03-23,2025-03-25,154.0,91.75,3,400780,80156.0,True,Churned
INV004134,8,2024-01-06,2024-10-07,98.0,39.285714285714285,4,284585,35573.125,True,Churned
INV004135,12,2024-01-11,2025-04-06,164.0,41.0,3,639424,53285.333333333336,True,Churned
INV004136,1,2024-08-17,2024-08-17,,,0,315913,315913.0,False,New
INV004137,10,2024-03-25,2024-09-16,36.0,19.444444444444443,1,1784820,178482.0,True,At Risk
INV004138,10,2024-01-04,2025-03-15,143.0,48.44444444444444,4,1411109,141110.9,True,Churned
INV004139,4,2024-04-21,2025-05-09,304.0,127.66666666666667,2,387683,96920.75,True,Churned
INV004140,8,2024-01-18,2025-05-12,130.0,68.57142857142857,4,1273282,159160.25,True,Churned
INV004141,1,2024-02-26,2024-02-26,,,0,138770,138770.0,False,New
INV004142,9,2024-01-20,2025-05-18,131.0,60.5,5,986206,109578.44444444444,True,Churned
INV004143,10,2024-01-22,2025-05-21,137.0,53.888888888888886,5,880081,88008.1,True,Churned
INV004144,2,2024-07-22,2024-10-12,82.0,82.0,1,11072,5536.0,True,High Risk
INV004145,11,2024-02-13,2025-01-09,125.0,33.1,3,1737515,157955.9090909091,True,Churned
INV004146,10,2024-02-12,2025-04-28,173.0,49.0,6,1183004,118300.4,True,Churned
INV004147,7,2024-05-27,2025-05-28,136.0,61.0,4,625065,89295.0,True,Churned
INV004148,9,2024-02-20,2025-04-02,113.0,50.875,6,1205487,133943.0,True,Churned
INV004149,7,2024-05-12,2025-05-16,130.0,61.5,3,358700,51242.857142857145,True,Churned
INV004150,3,2024-05-20,2025-05-13,231.0,179.0,2,726273,242091.0,True,Churned
INV004151,12,2024-01-15,2025-05-25,141.0,45.09090909090909,4,1296768,108064.0,True,Churned
INV004152,7,2024-04-14,2025-04-14,131.0,60.833333333333336,4,382666,54666.57142857143,True,Churned
INV004153,11,2024-04-04,2025-05-29,96.0,42.0,5,720824,65529.454545454544,True,Churned
INV004154,12,2024-01-01,2025-05-29,90.0,46.72727272727273,6,173527,14460.583333333334,True,High Risk
INV004155,1,2024-03-09,2024-03-09,,,0,8375,8375.0,False,New
INV004156,1,2024-10-23,2024-10-23,,,0,2543,2543.0,False,New
INV004157,5,2024-06-15,2025-03-29,235.0,71.75,1,980800,196160.0,True,Churned
INV004158,1,2024-07-14,2024-07-14,,,0,2876,2876.0,False,New
INV004159,5,2024-05-15,2025-01-07,188.0,59.25,1,213286,42657.2,True,Churned
INV004160,5,2024-03-02,2025-05-25,212.0,112.25,4,318663,63732.6,True,Churned
INV004161,6,2024-02-02,2025-04-21,260.0,88.8,4,796526,132754.33333333334,True,Churned
INV004162,5,2024-02-21,2025-02-06,300.0,87.75,1,307639,61527.8,True,Churned
INV004163,7,2024-03-24,2024-12-28,114.0,46.5,3,673778,96254.0,True,Churned
INV004164,3,2024-04-24,2024-12-11,155.0,115.5,2,457903,152634.33333333334,True,Churned
INV004165,7,2024-02-22,2025-04-13,201.0,69.33333333333333,3,875015,125002.14285714286,True,Churned
INV004166,4,2024-07-24,2025-04-16,104.0,88.66666666666667,3,456225,114056.25,True,Churned
INV004167,3,2024-11-28,2025-02-06,61.0,35.0,1,746356,248785.33333333334,True,High Risk
INV004168,3,2024-11-16,2025-01-29,54.0,37.0,1,164753,54917.666666666664,True,At Risk
INV004169,5,2024-01-13,2025-03-22,141.0,108.5,4,486532,97306.4,True,Churned
INV004170,1,2025-05-17,2025-05-17,,,0,6786,6786.0,False,New
INV004171,4,2024-07-16,2025-04-30,204.0,96.0,2,465203,116300.75,True,Churned
INV004172,10,2024-01-10,2025-03-26,196.0,49.0,3,381069,38106.9,True,Churned
INV004173,8,2024-01-03,2025-05-16,170.0,71.28571428571429,4,1603605,200450.625,True,Churned
INV004174,9,2024-01-01,2025-04-29,192.0,60.5,5,1136510,126278.88888888889,True,Churned
INV004175,8,2024-01-22,2025-05-11,133.0,67.85714285714286,6,89272,11159.0,True,Churned
INV004176,2,2024-10-05,2024-11-24,50.0,50.0,1,480154,240077.0,True,At Risk
INV004177,10,2024-02-15,2024-12-29,117.0,35.333333333333336,3,341131,34113.1,True,Churned
INV004178,5,2024-01-08,2025-04-23,285.0,117.75,2,18052,3610.4,True,Churned
INV004179,10,2024-04-14,2025-04-05,127.0,39.55555555555556,4,1130578,113057.8,True,Churned
INV004180,2,2024-10-31,2024-11-13,13.0,13.0,0,14248,7124.0,False,Active
INV004181,8,2024-02-05,2025-05-17,149.0,66.71428571428571,4,773918,96739.75,True,Churned
INV004182,3,2024-11-27,2025-02-22,46.0,43.5,2,224353,74784.33333333333,True,At Risk
INV004183,4,2024-06-12,2024-08-21,47.0,23.333333333333332,1,8752,2188.0,True,At Risk
INV004184,10,2024-04-01,2025-03-29,151.0,40.22222222222222,4,1394816,139481.6,True,Churned
INV004185,6,2024-01-06,2024-09-11,105.0,49.8,3,203460,33910.0,True,Churned
INV004186,3,2024-12-10,2025-03-03,62.0,41.5,1,302014,100671.33333333333,True,High Risk
INV004187,3,2024-06-19,2024-10-11,87.0,57.0,1,14014,4671.333333333333,True,High Risk
INV004188,4,2024-09-11,2024-11-07,33.0,19.0,0,1092671,273167.75,False,Active
INV004189,3,2024-03-30,2024-12-30,144.0,137.5,2,328335,109445.0,True,Churned
INV004190,6,2024-04-05,2025-04-03,154.0,72.6,3,709950,118325.0,True,Churned
INV004191,11,2024-01-27,2025-05-28,161.0,48.7,3,686853,62441.181818181816,True,Churned
INV004192,3,2025-03-06,2025-03-25,15.0,9.5,0,9078,3026.0,False,Active
INV004193,5,2024-05-12,2025-04-25,169.0,87.0,3,980800,196160.0,True,Churned
INV004194,3,2024-08-12,2025-03-22,206.0,111.0,1,37391,12463.666666666666,True,Churned
INV004195,4,2024-05-01,2025-01-06,156.0,83.33333333333333,3,539230,134807.5,True,Churned
INV004196,10,2024-01-29,2025-05-13,112.0,52.22222222222222,5,851053,85105.3,True,Churned
INV004197,4,2024-01-26,2025-03-28,218.0,142.33333333333334,3,395023,98755.75,True,Churned
INV004198,2,2024-07-12,2024-12-27,168.0,168.0,1,1758,879.0,True,Churned
INV004199,7,2024-04-16,2025-02-01,138.0,48.5,2,139933,19990.428571428572,True,Churned
INV004200,3,2024-06-16,2025-01-31,145.0,114.5,2,444471,148157.0,True,Churned
INV004201,7,2024-02-28,2024-11-13,97.0,43.166666666666664,3,1436307,205186.7142857143,True,Churned
INV004202,9,2024-03-30,2025-04-15,114.0,47.625,5,91560,10173.333333333334,True,Churned
INV004203,10,2024-01-22,2025-05-02,98.0,51.77777777777778,7,200636,20063.6,True,Churned
INV004204,7,2024-03-05,2025-05-11,275.0,72.0,4,977889,139698.42857142858,True,Churned
INV004205,9,2024-02-07,2025-03-25,164.0,51.5,3,704400,78266.66666666667,True,Churned
INV004206,2,2024-03-24,2025-04-22,394.0,394.0,1,251407,125703.5,True,Churned
INV004207,5,2024-04-14,2025-04-23,145.0,93.5,3,565336,113067.2,True,Churned
INV004208,9,2024-05-01,2025-05-03,156.0,45.875,4,1079665,119962.77777777778,True,Churned
INV004209,2,2024-04-27,2024-12-04,221.0,221.0,1,37818,18909.0,True,Churned
INV004210,6,2024-04-28,2024-12-28,77.0,48.8,4,973856,162309.33333333334,True,High Risk
INV004211,3,2024-02-29,2025-05-17,390.0,221.5,2,138472,46157.333333333336,True,Churned
INV004212,9,2024-03-29,2025-05-19,131.0,52.0,3,615013,68334.77777777778,True,Churned
INV004213,2,2025-01-13,2025-02-13,31.0,31.0,0,399522,199761.0,False,Active
INV004214,3,2024-11-05,2025-05-26,184.0,101.0,1,62195,20731.666666666668,True,Churned
INV004215,2,2025-03-31,2025-05-10,40.0,40.0,1,13763,6881.5,True,At Risk
INV004216,8,2024-01-21,2025-05-27,195.0,70.28571428571429,4,200762,25095.25,True,Churned
INV004217,3,2024-05-25,2024-07-30,53.0,33.0,1,227144,75714.66666666667,True,At Risk
INV004218,1,2025-03-25,2025-03-25,,,0,320141,320141.0,False,New
INV004219,1,2024-05-24,2024-05-24,,,0,518031,518031.0,False,New
INV004220,4,2024-01-18,2024-08-24,174.0,73.0,2,162867,40716.75,True,Churned
INV004221,2,2024-03-22,2025-05-14,418.0,418.0,1,237566,118783.0,True,Churned
INV004222,6,2024-03-15,2024-12-30,141.0,58.0,2,355194,59199.0,True,Churned
INV004223,12,2024-01-11,2025-05-02,103.0,43.36363636363637,5,1976215,164684.58333333334,True,Churned
INV004224,7,2024-06-29,2025-03-19,121.0,43.833333333333336,3,595386,85055.14285714286,True,Churned
INV004225,8,2024-06-14,2025-04-16,105.0,43.714285714285715,3,928665,116083.125,True,Churned
INV004226,10,2024-01-08,2025-05-03,118.0,53.44444444444444,6,1981597,198159.7,True,Churned
INV004227,2,2025-03-17,2025-04-28,42.0,42.0,1,18772,9386.0,True,At Risk
INV004228,10,2024-02-29,2025-05-08,112.0,48.22222222222222,4,700679,70067.9,True,Churned
INV004229,3,2024-03-27,2025-02-01,163.0,155.5,2,14260,4753.333333333333,True,Churned
INV004230,10,2024-01-06,2025-05-02,127.0,53.55555555555556,6,2356940,235694.0,True,Churned
INV004231,12,2024-01-17,2025-03-28,107.0,39.63636363636363,6,1705357,142113.08333333334,True,Churned
INV004232,12,2024-01-23,2025-01-14,68.0,32.45454545454545,5,1531317,127609.75,True,High Risk
INV004233,7,2024-03-09,2025-05-06,195.0,70.5,5,1329687,189955.2857142857,True,Churned
INV004234,2,2024-09-21,2025-01-21,122.0,122.0,1,32313,16156.5,True,Churned
INV004235,2,2025-02-27,2025-03-24,25.0,25.0,0,176366,88183.0,False,Active
INV004236,3,2024-02-17,2024-11-22,256.0,139.5,1,535623,178541.0,True,Churned
INV004237,8,2024-02-06,2025-05-10,215.0,65.57142857142857,3,1205006,150625.75,True,Churned
INV004238,5,2024-07-28,2024-11-15,52.0,27.5,1,663491,132698.2,True,At Risk
INV004239,9,2024-02-26,2025-04-29,130.0,53.5,5,409573,45508.11111111111,True,Churned
INV004240,5,2024-03-25,2025-05-04,179.0,101.25,3,41358,8271.6,True,Churned
INV004241,12,2024-01-31,2025-05-28,115.0,43.90909090909091,7,479295,39941.25,True,Churned
INV004242,2,2024-02-16,2024-06-28,133.0,133.0,1,23053,11526.5,True,Churned
INV004243,12,2024-02-12,2025-04-12,73.0,38.63636363636363,5,1200623,100051.91666666667,True,High Risk
INV004244,5,2024-05-23,2025-05-28,155.0,92.5,3,1014040,202808.0,True,Churned
INV004245,1,2024-04-28,2024-04-28,,,0,199637,199637.0,False,New
INV004246,11,2024-02-18,2025-05-15,127.0,45.2,4,1068696,97154.18181818182,True,Churned
INV004247,9,2024-02-07,2025-05-27,142.0,59.375,5,889560,98840.0,True,Churned
INV004248,8,2024-02-25,2025-05-10,184.0,62.857142857142854,4,620425,77553.125,True,Churned
INV004249,3,2024-02-21,2025-03-01,191.0,187.0,2,749322,249774.0,True,Churned
INV004250,6,2024-02-26,2025-03-04,139.0,74.4,3,1476055,246009.16666666666,True,Churned
INV004251,1,2024-07-30,2024-07-30,,,0,21376,21376.0,False,New
INV004252,8,2024-02-24,2025-04-06,265.0,58.142857142857146,2,823829,102978.625,True,Churned
INV004253,6,2024-01-09,2025-05-27,221.0,100.8,3,352037,58672.833333333336,True,Churned
INV004254,9,2024-01-14,2025-05-06,317.0,59.75,3,1594751,177194.55555555556,True,Churned
INV004255,2,2024-07-17,2025-02-04,202.0,202.0,1,78364,39182.0,True,Churned
INV004256,4,2024-02-22,2025-05-25,410.0,152.66666666666666,1,216214,54053.5,True,Churned
INV004257,6,2024-01-05,2025-03-26,135.0,89.2,5,569390,94898.33333333333,True,Churned
INV004258,11,2024-01-07,2025-03-14,105.0,43.2,4,464963,42269.36363636364,True,Churned
INV004259,4,2024-01-28,2025-04-06,201.0,144.66666666666666,3,482060,120515.0,True,Churned
INV004260,2,2024-04-23,2024-09-14,144.0,144.0,1,76688,38344.0,True,Churned
INV004261,5,2024-02-09,2025-05-28,247.0,118.5,2,347634,69526.8,True,Churned
INV004262,6,2024-03-20,2025-03-20,151.0,73.0,3,726533,121088.83333333333,True,Churned
INV004263,6,2024-02-05,2025-05-06,149.0,91.2,5,419816,69969.33333333333,True,Churned
INV004264,8,2024-03-24,2025-04-04,207.0,53.714285714285715,3,1433652,179206.5,True,Churned
INV004265,7,2024-02-25,2025-04-21,180.0,70.16666666666667,3,709214,101316.28571428571,True,Churned
INV004266,11,2024-01-10,2025-01-15,79.0,37.1,3,1528393,138944.81818181818,True,High Risk
INV004267,12,2024-03-23,2025-05-19,95.0,38.36363636363637,5,1718006,143167.16666666666,True,Churned
INV004268,7,2024-03-06,2025-05-22,245.0,73.66666666666667,3,1200383,171483.2857142857,True,Churned
INV004269,2,2024-06-10,2025-02-26,261.0,261.0,1,312905,156452.5,True,Churned
INV004270,11,2024-01-11,2025-05-20,182.0,49.5,4,1203341,109394.63636363637,True,Churned
INV004271,12,2024-02-17,2025-05-19,142.0,41.54545454545455,4,1732184,144348.66666666666,True,Churned
INV004272,8,2024-07-29,2025-03-31,98.0,35.0,2,1158614,144826.75,True,Churned
INV004273,6,2024-02-02,2025-02-15,171.0,75.8,4,474637,79106.16666666667,True,Churned
INV004274,11,2024-01-18,2025-05-14,86.0,48.2,7,2186587,198780.63636363635,True,High Risk
INV004275,2,2024-11-27,2025-05-05,159.0,159.0,1,73996,36998.0,True,Churned
INV004276,9,2024-03-27,2024-09-05,47.0,20.25,1,2182732,242525.77777777778,True,At Risk
INV004277,5,2024-01-30,2025-04-23,161.0,112.25,4,117954,23590.8,True,Churned
